id,full_id,osm_id,osm_type,leisure,image,boules,ruins,heating,playground,location,material,capacity,fitness_st,golf_cours,was_religi,was_denomi,disused_am,artwork_ty,artist_nam,private,smoking,payment_no,payment_de,payment_cr,payment_co,service,highway,contact_yo,contact_in,abandoned_,hoops,operator_g,source_old,old_name_1,ref,payment_vi,payment__1,payment_ma,payment_ch,payment_ca,disused,shade,roof_shape,roof_orien,roof_mater,roof_colou,golf,dance_teac,operator_w,operator_1,opening_ho,toilets_wh,source_nam,alt_name_g,swimming_p,length,logainm_ur,logainm_re,addr_posta,covered,source_own,source_acc,owner,descriptio,memorial,historic,old_name,internet_a,internet_1,internet_2,addr_unit,addr_full,addr_count,fence_type,brand_wiki,brand_wi_1,brand,branch,contact_tw,contact_fa,gaelic_gam,notes,indoor,old_use,name_etymo,name_ety_1,motor_vehi,foot,bicycle,gaelic_g_1,wheelchair,club,building_l,loc_name,etymology_,natural,landcover,layer,short_name,name_it,operator_t,garden_typ,year_built,contact_tr,contact_fo,architect,wikimedia_,uav,official_n,dog,contact_we,landuse,name_ko,name_fa,barrier,ref_natura,protect_cl,boundary,lit,access,alt_name,lanes,opening__1,name_en,wikipedia,wikidata,tourism,operator,name_zh,fee,surface,sport,embankment,cycling,email,addr_house,start_date,name_ga,website,phone,fax,building,amenity,addr_stree,addr_postc,addr_hou_1,addr_city,type,name,golf_cou_1,golf_cou_2,wetland,tidal,salt,path,distance,angle,xcoord,ycoord
117,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,11600.000000000000000,84.450362806571562,-6.178770248,53.34088371
118,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,11700.000000000000000,62.021973197156377,-6.177722734,53.34089971
119,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,11800.000000000000000,355.576191124958711,-6.176496691,53.3409204
120,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,11900.000000000000000,86.604842929101338,-6.176496691,53.3409204
121,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,12000.000000000000000,87.193173337364826,-6.176496691,53.3409204
122,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,12100.000000000000000,87.193173337364826,-6.176496691,53.3409204
123,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,12200.000000000000000,86.650287801565057,-6.176496691,53.3409204
124,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,12300.000000000000000,86.650287801565057,-6.176496691,53.3409204
125,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,12400.000000000000000,86.713271208810923,-6.167749049,53.34103564
126,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,12500.000000000000000,86.713271208810923,-6.166248787,53.3410641
127,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,12600.000000000000000,87.927794091424531,-6.16475096,53.34111939
128,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,12700.000000000000000,84.979449091673004,-6.163407972,53.34112533
129,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,12800.000000000000000,89.915807762216261,-6.1619097,53.34117689
130,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,12900.000000000000000,94.542495995775909,-6.160413907,53.34111087
131,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,13000.000000000000000,78.400357506364813,-6.158929563,53.34115696
132,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,13100.000000000000000,78.400357506364813,-6.157451904,53.34131484
133,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,13200.000000000000000,76.963973186270849,-6.155979105,53.34148792
134,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,13300.000000000000000,79.197965952171273,-6.154501701,53.34164579
135,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,13400.000000000000000,73.757226133087698,-6.153042219,53.3418535
136,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,13500.000000000000000,81.361240293468086,-6.151614737,53.34198642
137,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,18100.000000000000000,336.350179732879099,-6.13132393,53.30338414
138,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,18200.000000000000000,278.503269762044056,-6.132464771,53.30361483
139,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,18300.000000000000000,278.503269762044056,-6.133939106,53.30377912
140,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,18400.000000000000000,242.362021172705198,-6.135120891,53.3039108
141,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,18500.000000000000000,242.362021172705198,-6.136429614,53.30350314
142,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,18600.000000000000000,242.362021172705198,-6.137759103,53.30307873
143,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,18700.000000000000000,242.362021172705198,-6.139093249,53.30266878
144,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,18800.000000000000000,214.628736510602067,-6.139947754,53.30212859
145,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,18900.000000000000000,214.628736510602067,-6.140831101,53.30140265
146,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,19000.000000000000000,214.628736510602067,-6.141714419,53.30067669
147,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,19100.000000000000000,216.247914097111590,-6.142604557,53.29995199
148,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,19200.000000000000000,218.676772101542753,-6.143488983,53.29923131
149,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,19300.000000000000000,236.324416765443033,-6.144351909,53.2985167
150,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,19400.000000000000000,267.386821999009385,-6.190064391,53.3502578
151,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,19500.000000000000000,267.386821999009385,-6.190064391,53.3502578
152,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,19600.000000000000000,267.386821999009385,-6.194457591,53.3501182
153,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,19700.000000000000000,267.386821999009385,-6.194545691,53.3502259
154,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,19800.000000000000000,267.386821999009385,-6.195367409,53.35023509
155,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,19900.000000000000000,0.184816228,-6.196255193,53.35102912
156,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,20000.000000000000000,0.184816228,-6.19629138,53.35192155
157,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,20100.000000000000000,0.184816228,-6.196342698,53.35281759
158,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,20200.000000000000000,268.366207187476391,-6.196811436,53.35309068
159,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,20300.000000000000000,268.366207187476391,-6.198312764,53.35308126
160,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,20400.000000000000000,271.463743003051775,-6.199710075,53.35307536
161,r7544494,7544494,relation,nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IE0004006,97,protected_area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multipolygon,North Bull Island Special Protection Area,,,,,,/Users/kevincredit/Library/CloudStorage/OneDrive-MaynoothUniversity/D8Dash paper/BSpace.shp|layername=BSpace,20500.000000000000000,271.463743003051775,-6.201209734,53.35307712
